"Name","SubName","Region","Service","Subnets"
"LogicApps",,"","LogicApps","40.69.110.224/28"
"LogicApps",,"","LogicApps","40.70.26.154/32"
"LogicApps",,"","LogicApps","40.70.27.236/32"
"LogicApps",,"","LogicApps","40.70.27.253/32"
"LogicApps",,"","LogicApps","40.70.29.214/32"
"LogicApps",,"","LogicApps","40.70.131.151/32"
"LogicApps",,"","LogicApps","40.74.64.207/32"
"LogicApps",,"","LogicApps","40.74.66.200/32"
"LogicApps",,"","LogicApps","40.74.68.85/32"
"LogicApps",,"","LogicApps","40.74.74.21/32"
"LogicApps",,"","LogicApps","40.74.76.213/32"
"LogicApps",,"","LogicApps","40.74.77.205/32"
"LogicApps",,"","LogicApps","40.74.81.13/32"
"LogicApps",,"","LogicApps","40.74.85.215/32"
"LogicApps",,"","LogicApps","40.74.131.151/32"
"LogicApps",,"","LogicApps","40.74.132.29/32"
"LogicApps",,"","LogicApps","40.74.136.23/32"
"LogicApps",,"","LogicApps","40.74.140.4/32"
"LogicApps",,"","LogicApps","40.74.140.162/32"
"LogicApps",,"","LogicApps","40.74.140.173/32"
"LogicApps",,"","LogicApps","40.74.142.133/32"
"LogicApps",,"","LogicApps","40.74.143.215/32"
"LogicApps",,"","LogicApps","40.74.149.96/27"
"LogicApps",,"","LogicApps","40.75.35.240/28"
"LogicApps",,"","LogicApps","40.77.31.87/32"
"LogicApps",,"","LogicApps","40.77.111.254/32"
"LogicApps",,"","LogicApps","40.78.196.176/28"
"LogicApps",,"","LogicApps","40.78.204.208/28"
"LogicApps",,"","LogicApps","40.78.204.224/27"
"LogicApps",,"","LogicApps","40.78.239.16/28"
"LogicApps",,"","LogicApps","40.78.245.144/28"
"LogicApps",,"","LogicApps","40.78.245.160/27"
"LogicApps",,"","LogicApps","40.79.44.7/32"
"LogicApps",,"","LogicApps","40.79.139.144/28"
"LogicApps",,"","LogicApps","40.79.139.160/27"
"LogicApps",,"","LogicApps","40.79.171.240/28"
"LogicApps",,"","LogicApps","40.79.180.160/27"
"LogicApps",,"","LogicApps","40.79.180.192/28"
"LogicApps",,"","LogicApps","40.79.197.48/28"
"LogicApps",,"","LogicApps","40.80.180.16/28"
"LogicApps",,"","LogicApps","40.80.180.32/27"
"LogicApps",,"","LogicApps","40.83.73.39/32"
"LogicApps",,"","LogicApps","40.83.75.165/32"
"LogicApps",,"","LogicApps","40.83.77.208/32"
"LogicApps",,"","LogicApps","40.83.98.194/32"
"LogicApps",,"","LogicApps","40.83.100.69/32"
"LogicApps",,"","LogicApps","40.83.127.19/32"
"LogicApps",,"","LogicApps","40.83.164.80/32"
"LogicApps",,"","LogicApps","40.84.25.234/32"
"LogicApps",,"","LogicApps","40.84.30.147/32"
"LogicApps",,"","LogicApps","40.84.59.136/32"
"LogicApps",,"","LogicApps","40.84.138.132/32"
"LogicApps",,"","LogicApps","40.85.241.105/32"
"LogicApps",,"","LogicApps","40.85.250.135/32"
"LogicApps",,"","LogicApps","40.85.250.212/32"
"LogicApps",,"","LogicApps","40.85.252.47/32"
"LogicApps",,"","LogicApps","40.86.202.42/32"
"LogicApps",,"","LogicApps","40.86.203.228/32"
"LogicApps",,"","LogicApps","40.86.216.241/32"
"LogicApps",,"","LogicApps","40.86.217.241/32"
"LogicApps",,"","LogicApps","40.86.226.149/32"
"LogicApps",,"","LogicApps","40.86.228.93/32"
"LogicApps",,"","LogicApps","40.89.186.28/32"
"LogicApps",,"","LogicApps","40.89.186.30/32"
"LogicApps",,"","LogicApps","40.89.188.169/32"
"LogicApps",,"","LogicApps","40.89.190.104/32"
"LogicApps",,"","LogicApps","40.89.191.161/32"
"LogicApps",,"","LogicApps","40.112.90.39/32"
"LogicApps",,"","LogicApps","40.112.92.104/32"
"LogicApps",,"","LogicApps","40.112.95.216/32"
"LogicApps",,"","LogicApps","40.113.1.181/32"
"LogicApps",,"","LogicApps","40.113.3.202/32"
"LogicApps",,"","LogicApps","40.113.4.18/32"
"LogicApps",,"","LogicApps","40.113.10.90/32"
"LogicApps",,"","LogicApps","40.113.11.17/32"
"LogicApps",,"","LogicApps","40.113.12.95/32"
"LogicApps",,"","LogicApps","40.113.18.211/32"
"LogicApps",,"","LogicApps","40.113.20.202/32"
"LogicApps",,"","LogicApps","40.113.22.12/32"
"LogicApps",,"","LogicApps","40.113.94.31/32"
"LogicApps",,"","LogicApps","40.113.218.230/32"
"LogicApps",,"","LogicApps","40.114.8.21/32"
"LogicApps",,"","LogicApps","40.114.12.31/32"
"LogicApps",,"","LogicApps","40.114.13.216/32"
"LogicApps",,"","LogicApps","40.114.14.143/32"
"LogicApps",,"","LogicApps","40.114.40.186/32"
"LogicApps",,"","LogicApps","40.114.51.5/32"
"LogicApps",,"","LogicApps","40.114.82.191/32"
"LogicApps",,"","LogicApps","40.115.78.70/32"
"LogicApps",,"","LogicApps","40.115.78.237/32"
"LogicApps",,"","LogicApps","40.117.99.79/32"
"LogicApps",,"","LogicApps","40.117.100.228/32"
"LogicApps",,"","LogicApps","40.118.241.243/32"
"LogicApps",,"","LogicApps","40.118.244.241/32"
"LogicApps",,"","LogicApps","40.120.64.0/27"
"LogicApps",,"","LogicApps","40.120.64.32/28"
"LogicApps",,"","LogicApps","40.121.91.41/32"
"LogicApps",,"","LogicApps","40.122.41.236/32"
"LogicApps",,"","LogicApps","40.122.46.197/32"
"LogicApps",,"","LogicApps","40.122.170.198/32"
"LogicApps",,"","LogicApps","40.126.227.199/32"
"LogicApps",,"","LogicApps","40.126.240.14/32"
"LogicApps",,"","LogicApps","40.126.249.73/32"
"LogicApps",,"","LogicApps","40.126.252.33/32"
"LogicApps",,"","LogicApps","40.126.252.85/32"
"LogicApps",,"","LogicApps","40.126.252.107/32"
"LogicApps",,"","LogicApps","40.127.80.231/32"
"LogicApps",,"","LogicApps","40.127.83.170/32"
"LogicApps",,"","LogicApps","40.127.84.38/32"
"LogicApps",,"","LogicApps","40.127.86.12/32"
"LogicApps",,"","LogicApps","40.127.91.18/32"
"LogicApps",,"","LogicApps","40.127.93.92/32"
"LogicApps",,"","LogicApps","51.11.97.16/28"
"LogicApps",,"","LogicApps","51.11.97.32/27"
"LogicApps",,"","LogicApps","51.12.100.112/28"
"LogicApps",,"","LogicApps","51.12.102.160/27"
"LogicApps",,"","LogicApps","51.12.204.112/28"
"LogicApps",,"","LogicApps","51.12.204.192/27"
"LogicApps",,"","LogicApps","51.12.229.32/27"
"LogicApps",,"","LogicApps","51.104.9.112/28"
"LogicApps",,"","LogicApps","51.105.69.96/27"
"LogicApps",,"","LogicApps","51.107.60.160/27"
"LogicApps",,"","LogicApps","51.107.60.192/28"
"LogicApps",,"","LogicApps","51.107.156.160/27"
"LogicApps",,"","LogicApps","51.107.156.192/28"
"LogicApps",,"","LogicApps","51.116.60.144/28"
"LogicApps",,"","LogicApps","51.116.60.160/27"
"LogicApps",,"","LogicApps","51.116.158.64/28"
"LogicApps",,"","LogicApps","51.116.168.104/32"
"LogicApps",,"","LogicApps","51.116.168.222/32"
"LogicApps",,"","LogicApps","51.116.171.49/32"
"LogicApps",,"","LogicApps","51.116.171.209/32"
"LogicApps",,"","LogicApps","51.116.175.0/32"
"LogicApps",,"","LogicApps","51.116.175.17/32"
"LogicApps",,"","LogicApps","51.116.175.51/32"
"LogicApps",,"","LogicApps","51.116.233.22/32"
"LogicApps",,"","LogicApps","51.116.233.33/32"
"LogicApps",,"","LogicApps","51.116.233.35/32"
"LogicApps",,"","LogicApps","51.116.233.40/32"
"LogicApps",,"","LogicApps","51.116.233.87/32"
"LogicApps",,"","LogicApps","51.116.243.224/27"
"LogicApps",,"","LogicApps","51.120.100.160/27"
"LogicApps",,"","LogicApps","51.120.109.32/28"
"LogicApps",,"","LogicApps","51.120.220.128/27"
"LogicApps",,"","LogicApps","51.120.220.160/28"
"LogicApps",,"","LogicApps","51.140.28.225/32"
"LogicApps",,"","LogicApps","51.140.73.85/32"
"LogicApps",,"","LogicApps","51.140.74.14/32"
"LogicApps",,"","LogicApps","51.140.78.44/32"
"LogicApps",,"","LogicApps","51.140.78.71/32"
"LogicApps",,"","LogicApps","51.140.79.109/32"
"LogicApps",,"","LogicApps","51.140.84.39/32"
"LogicApps",,"","LogicApps","51.140.137.190/32"
"LogicApps",,"","LogicApps","51.140.142.28/32"
"LogicApps",,"","LogicApps","51.140.153.135/32"
"LogicApps",,"","LogicApps","51.140.155.81/32"
"LogicApps",,"","LogicApps","51.140.158.24/32"
"LogicApps",,"","LogicApps","51.141.45.238/32"
"LogicApps",,"","LogicApps","51.141.47.136/32"
"LogicApps",,"","LogicApps","51.141.48.98/32"
"LogicApps",,"","LogicApps","51.141.51.145/32"
"LogicApps",,"","LogicApps","51.141.53.164/32"
"LogicApps",,"","LogicApps","51.141.54.185/32"
"LogicApps",,"","LogicApps","51.141.112.112/32"
"LogicApps",,"","LogicApps","51.141.113.36/32"
"LogicApps",,"","LogicApps","51.141.114.77/32"
"LogicApps",,"","LogicApps","51.141.118.119/32"
"LogicApps",,"","LogicApps","51.141.119.63/32"
"LogicApps",,"","LogicApps","51.141.119.150/32"
"LogicApps",,"","LogicApps","51.144.176.185/32"
"LogicApps",,"","LogicApps","51.144.182.201/32"
"LogicApps",,"","LogicApps","52.143.156.55/32"
"LogicApps",,"","LogicApps","52.143.158.203/32"
"LogicApps",,"","LogicApps","52.143.162.83/32"
"LogicApps",,"","LogicApps","52.143.164.15/32"
"LogicApps",,"","LogicApps","52.143.164.80/32"
"LogicApps",,"","LogicApps","52.147.97.16/28"
"LogicApps",,"","LogicApps","52.147.97.32/27"
"LogicApps",,"","LogicApps","52.160.90.237/32"
"LogicApps",,"","LogicApps","52.160.92.112/32"
"LogicApps",,"","LogicApps","52.161.8.128/32"
"LogicApps",,"","LogicApps","52.161.9.108/32"
"LogicApps",,"","LogicApps","52.161.18.218/32"
"LogicApps",,"","LogicApps","52.161.19.82/32"
"LogicApps",,"","LogicApps","52.161.26.172/32"
"LogicApps",,"","LogicApps","52.161.27.190/32"
"LogicApps",,"","LogicApps","52.162.111.144/28"
"LogicApps",,"","LogicApps","52.162.111.160/27"
"LogicApps",,"","LogicApps","52.162.208.216/32"
"LogicApps",,"","LogicApps","52.162.213.231/32"
"LogicApps",,"","LogicApps","52.163.93.214/32"
"LogicApps",,"","LogicApps","52.163.228.93/32"
"LogicApps",,"","LogicApps","52.163.230.166/32"
"LogicApps",,"","LogicApps","52.167.109.80/28"
"LogicApps",,"","LogicApps","52.169.218.253/32"
"LogicApps",,"","LogicApps","52.169.220.174/32"
"LogicApps",,"","LogicApps","52.172.9.47/32"
"LogicApps",,"","LogicApps","52.172.49.43/32"
"LogicApps",,"","LogicApps","52.172.50.24/32"
"LogicApps",,"","LogicApps","52.172.51.140/32"
"LogicApps",,"","LogicApps","52.172.52.0/32"
"LogicApps",,"","LogicApps","52.172.55.231/32"
"LogicApps",,"","LogicApps","52.172.154.168/32"
"LogicApps",,"","LogicApps","52.172.157.194/32"
"LogicApps",,"","LogicApps","52.172.184.192/32"
"LogicApps",,"","LogicApps","52.172.185.79/32"
"LogicApps",,"","LogicApps","52.172.186.159/32"
"LogicApps",,"","LogicApps","52.172.191.194/32"
"LogicApps",,"","LogicApps","52.174.49.6/32"
"LogicApps",,"","LogicApps","52.174.54.218/32"
"LogicApps",,"","LogicApps","52.175.33.254/32"
"LogicApps",,"","LogicApps","52.175.198.132/32"
"LogicApps",,"","LogicApps","52.178.165.215/32"
"LogicApps",,"","LogicApps","52.178.166.21/32"
"LogicApps",,"","LogicApps","52.182.141.160/27"
"LogicApps",,"","LogicApps","52.183.29.132/32"
"LogicApps",,"","LogicApps","52.183.30.10/32"
"LogicApps",,"","LogicApps","52.183.30.169/32"
"LogicApps",,"","LogicApps","52.183.39.67/32"
"LogicApps",,"","LogicApps","52.187.65.81/32"
"LogicApps",,"","LogicApps","52.187.65.155/32"
"LogicApps",,"","LogicApps","52.187.226.96/32"
"LogicApps",,"","LogicApps","52.187.226.139/32"
"LogicApps",,"","LogicApps","52.187.227.245/32"
"LogicApps",,"","LogicApps","52.187.229.130/32"
"LogicApps",,"","LogicApps","52.187.231.161/32"
"LogicApps",,"","LogicApps","52.187.231.184/32"
"LogicApps",,"","LogicApps","52.189.214.42/32"
"LogicApps",,"","LogicApps","52.189.216.28/32"
"LogicApps",,"","LogicApps","52.189.220.75/32"
"LogicApps",,"","LogicApps","52.189.222.77/32"
"LogicApps",,"","LogicApps","52.228.39.244/32"
"LogicApps",,"","LogicApps","52.229.120.45/32"
"LogicApps",,"","LogicApps","52.229.125.57/32"
"LogicApps",,"","LogicApps","52.229.126.25/32"
"LogicApps",,"","LogicApps","52.231.23.16/28"
"LogicApps",,"","LogicApps","52.231.23.32/27"
"LogicApps",,"","LogicApps","52.232.128.155/32"
"LogicApps",,"","LogicApps","52.232.129.143/32"
"LogicApps",,"","LogicApps","52.232.133.109/32"
"LogicApps",,"","LogicApps","52.233.29.79/32"
"LogicApps",,"","LogicApps","52.233.29.92/32"
"LogicApps",,"","LogicApps","52.233.30.218/32"
"LogicApps",,"","LogicApps","65.52.8.225/32"
"LogicApps",,"","LogicApps","65.52.9.64/32"
"LogicApps",,"","LogicApps","65.52.9.96/32"
"LogicApps",,"","LogicApps","65.52.10.183/32"
"LogicApps",,"","LogicApps","65.52.60.5/32"
"LogicApps",,"","LogicApps","65.52.175.34/32"
"LogicApps",,"","LogicApps","65.52.185.96/32"
"LogicApps",,"","LogicApps","65.52.185.218/32"
"LogicApps",,"","LogicApps","65.52.186.153/32"
"LogicApps",,"","LogicApps","65.52.186.190/32"
"LogicApps",,"","LogicApps","65.52.186.225/32"
"LogicApps",,"","LogicApps","65.52.211.164/32"
"LogicApps",,"","LogicApps","70.37.50.6/32"
"LogicApps",,"","LogicApps","70.37.54.122/32"
"LogicApps",,"","LogicApps","102.133.28.208/28"
"LogicApps",,"","LogicApps","102.133.28.224/27"
"LogicApps",,"","LogicApps","102.133.72.37/32"
"LogicApps",,"","LogicApps","102.133.72.98/32"
"LogicApps",,"","LogicApps","102.133.72.113/32"
"LogicApps",,"","LogicApps","102.133.72.132/32"
"LogicApps",,"","LogicApps","102.133.72.145/32"
"LogicApps",,"","LogicApps","102.133.72.173/32"
"LogicApps",,"","LogicApps","102.133.72.179/32"
"LogicApps",,"","LogicApps","102.133.72.183/32"
"LogicApps",,"","LogicApps","102.133.72.184/32"
"LogicApps",,"","LogicApps","102.133.72.190/32"
"LogicApps",,"","LogicApps","102.133.75.169/32"
"LogicApps",,"","LogicApps","102.133.75.191/32"
"LogicApps",,"","LogicApps","102.133.156.176/28"
"LogicApps",,"","LogicApps","102.133.224.125/32"
"LogicApps",,"","LogicApps","102.133.226.199/32"
"LogicApps",,"","LogicApps","102.133.227.103/32"
"LogicApps",,"","LogicApps","102.133.228.4/32"
"LogicApps",,"","LogicApps","102.133.228.6/32"
"LogicApps",,"","LogicApps","102.133.228.9/32"
"LogicApps",,"","LogicApps","102.133.230.4/32"
"LogicApps",,"","LogicApps","102.133.230.82/32"
"LogicApps",,"","LogicApps","102.133.231.9/32"
"LogicApps",,"","LogicApps","102.133.231.51/32"
"LogicApps",,"","LogicApps","102.133.231.117/32"
"LogicApps",,"","LogicApps","102.133.231.188/32"
"LogicApps",,"","LogicApps","102.133.251.224/27"
"LogicApps",,"","LogicApps","104.40.49.140/32"
"LogicApps",,"","LogicApps","104.40.54.74/32"
"LogicApps",,"","LogicApps","104.40.59.188/32"
"LogicApps",,"","LogicApps","104.40.61.150/32"
"LogicApps",,"","LogicApps","104.40.62.178/32"
"LogicApps",,"","LogicApps","104.40.218.37/32"
"LogicApps",,"","LogicApps","104.41.0.115/32"
"LogicApps",,"","LogicApps","104.41.33.103/32"
"LogicApps",,"","LogicApps","104.41.162.245/32"
"LogicApps",,"","LogicApps","104.41.163.102/32"
"LogicApps",,"","LogicApps","104.41.168.76/32"
"LogicApps",,"","LogicApps","104.41.173.132/32"
"LogicApps",,"","LogicApps","104.41.179.165/32"
"LogicApps",,"","LogicApps","104.41.181.59/32"
"LogicApps",,"","LogicApps","104.41.182.232/32"
"LogicApps",,"","LogicApps","104.42.38.32/32"
"LogicApps",,"","LogicApps","104.42.49.145/32"
"LogicApps",,"","LogicApps","104.42.224.227/32"
"LogicApps",,"","LogicApps","104.42.236.93/32"
"LogicApps",,"","LogicApps","104.43.166.135/32"
"LogicApps",,"","LogicApps","104.43.243.39/32"
"LogicApps",,"","LogicApps","104.45.9.52/32"
"LogicApps",,"","LogicApps","104.45.153.81/32"
"LogicApps",,"","LogicApps","104.46.32.99/32"
"LogicApps",,"","LogicApps","104.46.34.93/32"
"LogicApps",,"","LogicApps","104.46.34.208/32"
"LogicApps",,"","LogicApps","104.46.39.63/32"
"LogicApps",,"","LogicApps","104.46.42.167/32"
"LogicApps",,"","LogicApps","104.46.98.208/32"
"LogicApps",,"","LogicApps","104.46.106.158/32"
"LogicApps",,"","LogicApps","104.47.138.214/32"
"LogicApps",,"","LogicApps","104.208.25.27/32"
"LogicApps",,"","LogicApps","104.208.140.40/32"
"LogicApps",,"","LogicApps","104.208.155.200/32"
"LogicApps",,"","LogicApps","104.208.158.174/32"
"LogicApps",,"","LogicApps","104.209.131.77/32"
"LogicApps",,"","LogicApps","104.209.133.254/32"
"LogicApps",,"","LogicApps","104.209.134.133/32"
"LogicApps",,"","LogicApps","104.210.89.222/32"
"LogicApps",,"","LogicApps","104.210.89.244/32"
"LogicApps",,"","LogicApps","104.210.90.241/32"
"LogicApps",,"","LogicApps","104.210.91.55/32"
"LogicApps",,"","LogicApps","104.210.144.48/32"
"LogicApps",,"","LogicApps","104.210.153.89/32"
"LogicApps",,"","LogicApps","104.211.73.195/32"
"LogicApps",,"","LogicApps","104.211.74.145/32"
"LogicApps",,"","LogicApps","104.211.90.162/32"
"LogicApps",,"","LogicApps","104.211.90.169/32"
"LogicApps",,"","LogicApps","104.211.101.108/32"
"LogicApps",,"","LogicApps","104.211.102.62/32"
"LogicApps",,"","LogicApps","104.211.154.7/32"
"LogicApps",,"","LogicApps","104.211.154.59/32"
"LogicApps",,"","LogicApps","104.211.156.153/32"
"LogicApps",,"","LogicApps","104.211.157.237/32"
"LogicApps",,"","LogicApps","104.211.158.123/32"
"LogicApps",,"","LogicApps","104.211.158.127/32"
"LogicApps",,"","LogicApps","104.211.162.205/32"
"LogicApps",,"","LogicApps","104.211.164.25/32"
"LogicApps",,"","LogicApps","104.211.164.80/32"
"LogicApps",,"","LogicApps","104.211.164.112/32"
"LogicApps",,"","LogicApps","104.211.164.136/32"
"LogicApps",,"","LogicApps","104.211.165.81/32"
"LogicApps",,"","LogicApps","104.211.225.152/32"
"LogicApps",,"","LogicApps","104.211.227.229/32"
"LogicApps",,"","LogicApps","104.211.229.115/32"
"LogicApps",,"","LogicApps","104.211.230.126/32"
"LogicApps",,"","LogicApps","104.211.230.129/32"
"LogicApps",,"","LogicApps","104.211.231.39/32"
"LogicApps",,"","LogicApps","104.214.137.243/32"
"LogicApps",,"","LogicApps","104.214.161.64/27"
"LogicApps",,"","LogicApps","104.214.161.96/28"
"LogicApps",,"","LogicApps","104.215.88.156/32"
"LogicApps",,"","LogicApps","104.215.89.144/32"
"LogicApps",,"","LogicApps","104.215.90.86/32"
"LogicApps",,"","LogicApps","104.215.90.189/32"
"LogicApps",,"","LogicApps","104.215.90.203/32"
"LogicApps",,"","LogicApps","104.215.93.125/32"
"LogicApps",,"","LogicApps","104.215.176.31/32"
"LogicApps",,"","LogicApps","104.215.176.81/32"
"LogicApps",,"","LogicApps","104.215.177.5/32"
"LogicApps",,"","LogicApps","104.215.178.204/32"
"LogicApps",,"","LogicApps","104.215.179.133/32"
"LogicApps",,"","LogicApps","104.215.180.203/32"
"LogicApps",,"","LogicApps","104.215.181.6/32"
"LogicApps",,"","LogicApps","111.221.85.72/32"
"LogicApps",,"","LogicApps","111.221.85.74/32"
"LogicApps",,"","LogicApps","137.116.44.82/32"
"LogicApps",,"","LogicApps","137.116.80.70/32"
"LogicApps",,"","LogicApps","137.116.85.245/32"
"LogicApps",,"","LogicApps","137.116.126.165/32"
"LogicApps",,"","LogicApps","137.117.72.32/32"
"LogicApps",,"","LogicApps","137.135.106.54/32"
"LogicApps",,"","LogicApps","138.91.17.47/32"
"LogicApps",,"","LogicApps","138.91.25.99/32"
"LogicApps",,"","LogicApps","138.91.26.45/32"
"LogicApps",,"","LogicApps","138.91.188.137/32"
"LogicApps",,"","LogicApps","157.55.210.61/32"
"LogicApps",,"","LogicApps","157.55.212.238/32"
"LogicApps",,"","LogicApps","157.56.12.202/32"
"LogicApps",,"","LogicApps","157.56.160.212/32"
"LogicApps",,"","LogicApps","157.56.162.53/32"
"LogicApps",,"","LogicApps","157.56.167.147/32"
"LogicApps",,"","LogicApps","168.61.86.120/32"
"LogicApps",,"","LogicApps","168.61.152.201/32"
"LogicApps",,"","LogicApps","168.61.172.83/32"
"LogicApps",,"","LogicApps","168.61.172.225/32"
"LogicApps",,"","LogicApps","168.61.173.172/32"
"LogicApps",,"","LogicApps","168.61.217.177/32"
"LogicApps",,"","LogicApps","168.62.109.110/32"
"LogicApps",,"","LogicApps","168.62.219.52/32"
"LogicApps",,"","LogicApps","168.62.219.83/32"
"LogicApps",,"","LogicApps","168.62.248.37/32"
"LogicApps",,"","LogicApps","168.62.249.81/32"
"LogicApps",,"","LogicApps","168.63.136.37/32"
"LogicApps",,"","LogicApps","168.63.200.173/32"
"LogicApps",,"","LogicApps","191.232.32.19/32"
"LogicApps",,"","LogicApps","191.232.32.100/32"
"LogicApps",,"","LogicApps","191.232.34.78/32"
"LogicApps",,"","LogicApps","191.232.34.249/32"
"LogicApps",,"","LogicApps","191.232.35.177/32"
"LogicApps",,"","LogicApps","191.232.36.213/32"
"LogicApps",,"","LogicApps","191.233.54.240/28"
"LogicApps",,"","LogicApps","191.233.68.51/32"
"LogicApps",,"","LogicApps","191.233.207.0/28"
"LogicApps",,"","LogicApps","191.233.207.32/27"
"LogicApps",,"","LogicApps","191.234.161.28/32"
"LogicApps",,"","LogicApps","191.234.161.168/32"
"LogicApps",,"","LogicApps","191.234.162.131/32"
"LogicApps",,"","LogicApps","191.234.162.178/32"
"LogicApps",,"","LogicApps","191.234.166.198/32"
"LogicApps",,"","LogicApps","191.234.182.26/32"
"LogicApps",,"","LogicApps","191.235.82.221/32"
"LogicApps",,"","LogicApps","191.235.86.199/32"
"LogicApps",,"","LogicApps","191.235.91.7/32"
"LogicApps",,"","LogicApps","191.235.94.220/32"
"LogicApps",,"","LogicApps","191.235.95.229/32"
"LogicApps",,"","LogicApps","191.235.180.188/32"
